,ID,Style,Category,Image URL,Face/body,emotion
2125,57727282edc2cb3880c5625d,_Modern_Art,Cubism,https://use2-uploads7.wikiart.org/images/henri-matisse/bathers-by-a-river-1916.jpg,_face,_happiness
2126,577286c8edc2cb3880056556,_Modern_Art,Magic Realism,https://use2-uploads0.wikiart.org/images/cagnaccio-di-san-pietro/donna-allo-specchio-1927.jpg,_face,_happiness_shyness_neutral
2127,577287deedc2cb3880089dc4,_Modern_Art,Neo-Expressionism,https://use2-uploads8.wikiart.org/images/tony-scherman/the-search-1989.jpg,_face,_happiness
2128,57727ca5edc2cb3880e541d2,Post Renaissance Art,Baroque,https://use2-uploads1.wikiart.org/images/esaias-van-de-velde/a-landscape-with-travellers-crossing-a-bridge-before-a-small-dwelling-1622.jpg,_face,_happiness_shyness
2129,577287c9edc2cb388008266d,_Modern_Art,Neo-Expressionism,https://use2-uploads8.wikiart.org/images/david-park/kids-on-bikes-1950.jpg,_face,_happiness_shyness
2130,57727de8edc2cb3880e92048,Post Renaissance Art,Romanticism,https://use2-uploads1.wikiart.org/images/david-wilkie/the-bag-piper-1813.jpg,_face,_happiness
2131,57728922edc2cb38800ca3b1,_Modern_Art,Abstract Art,https://use2-uploads6.wikiart.org/images/theodore-roszak/bi-polar-in-red-1940.jpg,_none,_surprise_neutral
2132,577285f8edc2cb388002d5e8,_Modern_Art,Pop Art,https://use2-uploads3.wikiart.org/images/oyvind-fahlstrom/elements-for-meatball-curtain-1970.jpg,_body,_surprise
2133,5772845bedc2cb3880fdb9af,_Modern_Art,Lyrical Abstraction,https://use2-uploads5.wikiart.org/images/rene-duvillier/sea-1960(1).jpg,_none,_surprise_neutral
2134,57728952edc2cb38800d472a,_Modern_Art,Expressionism,https://use2-uploads5.wikiart.org/images/jacob-epstein/mother-and-child-1913.jpg,_face,_happiness_love
2135,57728731edc2cb388006ac4e,_Modern_Art,Color Field Painting,https://use2-uploads5.wikiart.org/images/peter-joseph/untitled-1967.jpg,_none,_surprise_neutral
2136,5772842bedc2cb3880fd1a57,_Modern_Art,Abstract Art,https://use2-uploads8.wikiart.org/images/willi-baumeister/colored-ideogram-1939.jpg,_none,_surprise_neutral
2137,57728172edc2cb3880f46a8d,_Modern_Art,Lyrical Abstraction,https://use2-uploads1.wikiart.org/images/jean-messagier/la-grande-fracture-des-matins-1992.jpg,_none,_surprise
2138,57728984edc2cb38800de824,Post Renaissance Art,Rococo,https://use2-uploads7.wikiart.org/images/joseph-marie-vien/la-vertueuse-ath-nienne-1762.jpg,_face,_shyness
2139,57728595edc2cb388001957c,_Modern_Art,Surrealism,https://use2-uploads3.wikiart.org/images/leon-arthur-tutundjian/nature-morte-aux-pommes-1925.jpg,_none,_surprise_neutral
2140,57727c92edc2cb3880e4cd88,_Modern_Art,Impressionism,https://use2-uploads2.wikiart.org/images/ioannis-altamouras/boat-at-the-beach-1874.jpg,_none,_neutral
2141,57727028edc2cb3880bd075a,_Renaissance_Art,Early Renaissance,https://use2-uploads4.wikiart.org/images/pietro-perugino/the-miracles-of-san-bernardino-the-healing-of-the-blind-and-deaf-riccardo-micuzio.jpg,_face,_happiness
2142,57727f6aedc2cb3880edfdc4,_Contemporary_Art,Minimalism,https://use2-uploads6.wikiart.org/images/sol-lewitt/serial-project-set-b-1966.jpg,_none,_surprise
2143,57727f8eedc2cb3880ee3142,_Modern_Art,Color Field Painting,https://use2-uploads5.wikiart.org/images/theodoros-stamos/infinity-field-lefkada-series-i-1980.jpg,_none,_surprise_neutral
2144,57728789edc2cb3880076c8f,Post Renaissance Art,Rococo,https://use2-uploads0.wikiart.org/images/anne-vallayer-coster/attributes-of-painting-sculpture-and-architecture-1769.jpg,_face,_shyness
2145,57727c78edc2cb3880e4a824,_Modern_Art,Expressionism,https://use2-uploads4.wikiart.org/images/george-bousianis/kefali-andra-1915.jpg,_face,_fear_neutral
2146,57728448edc2cb3880fd4a91,_Modern_Art,Pop Art,https://use2-uploads3.wikiart.org/images/mario-schifano/il-sogno-dada-di-arturo-schwarz-1965.jpg,_none,_surprise_neutral
2147,577287dbedc2cb38800898b8,_Modern_Art,Neo-Expressionism,https://use2-uploads7.wikiart.org/images/martha-diamond/untitled-1980.jpg,_none,_surprise
2148,577287ceedc2cb3880082e0b,_Modern_Art,Neo-Expressionism,https://use2-uploads4.wikiart.org/images/roland-petersen/spring-picnic-1963.jpg,_body,_happiness
2149,577288b0edc2cb38800b41cf,Post Renaissance Art,Romanticism,https://use2-uploads8.wikiart.org/images/john-martin/satan-presiding-at-the-infernal-council-1824.jpg,_face,_fear_happiness
2150,57727fa5edc2cb3880eeada6,_Contemporary_Art,Minimalism,https://use2-uploads5.wikiart.org/images/robert-ryman/untitled-1965.jpg,_none,_surprise
2151,577285e5edc2cb38800265e7,Post Renaissance Art,Rococo,https://use2-uploads8.wikiart.org/images/hubert-robert/imaginary-view-of-rome-with-equestrian-statue-of-marcus-aurelius-the-column-of-trajan-and-a-1786.jpg,_face,_happiness_shyness
2152,577286ddedc2cb38800581c2,_Modern_Art,"Magic Realism,Surrealism",https://use2-uploads1.wikiart.org/images/pierre-roy/le-grand-bateau-1927.jpg,_body,_happiness_surprise_neutral
2153,57727f90edc2cb3880ee35a8,_Modern_Art,Impressionism,https://use2-uploads2.wikiart.org/images/ion-andreescu/portrait-of-a-girl.jpg,_face,_sadness_shyness
2154,5772878aedc2cb3880076e57,_Modern_Art,Lyrical Abstraction,https://use2-uploads4.wikiart.org/images/warren-rohrer/edge-3-1985.jpg,_none,_surprise
2155,5772857bedc2cb3880011b20,_Modern_Art,Post-Impressionism,https://use2-uploads5.wikiart.org/images/augustus-john/david-and-caspar-1912.jpg,_face,_happiness_shyness
2156,57726e8dedc2cb3880b76528,_Modern_Art,Expressionism,https://use2-uploads0.wikiart.org/images/amedeo-modigliani/madame-pompadour-1915.jpg,_face,_happiness
2157,57728079edc2cb3880f1463b,_Modern_Art,Lyrical Abstraction,https://use2-uploads0.wikiart.org/images/friedel-dzubas/color-test-1987.jpg,_none,_happiness_surprise
2158,577285b4edc2cb388001c751,_Modern_Art,Pop Art,https://use2-uploads7.wikiart.org/images/patrick-procktor/back-of-the-zoo-1971.jpg,_body,_happiness
2159,577275e4edc2cb3880cf87c7,Post Renaissance Art,Baroque,https://use2-uploads8.wikiart.org/images/guido-reni/the-penitent-magdalene-1635.jpg,_face,_happiness_shyness
2160,577283ceedc2cb3880fbdef4,_Modern_Art,Abstract Expressionism,https://use2-uploads3.wikiart.org/images/jay-defeo/the-jewel-1959.jpg,_none,_neutral
2161,577282beedc2cb3880f8af96,Post Renaissance Art,Baroque,https://use2-uploads5.wikiart.org/images/osias-beert/still-life-of-fruit-in-a-wan-li-bowl-1607.jpg,_none,_happiness
2162,57726f0dedc2cb3880b94645,Post Renaissance Art,Rococo,https://use2-uploads7.wikiart.org/images/jean-honore-fragonard/the-musical-contest-1755.jpg,_face,_happiness_love
2163,577286a1edc2cb388004d75d,_Contemporary_Art,Minimalism,https://use2-uploads6.wikiart.org/images/sheila-hicks/menhir-ii-1969.jpg,_none,_surprise
2164,57728734edc2cb388006b0b4,_Contemporary_Art,Minimalism,https://use2-uploads6.wikiart.org/images/mark-lancaster/fourths-1969.jpg,_none,_neutral
2165,57728281edc2cb3880f7fc06,_Modern_Art,Neo-Expressionism,https://use2-uploads4.wikiart.org/images/julio-pomar/edgar-poe-fernando-pessoa-e-o-corvo-1985.jpg,_face,_happiness_surprise_neutral
2166,57727079edc2cb3880be3e83,_Renaissance_Art,Northern Renaissance,https://use2-uploads2.wikiart.org/images/albrecht-durer/the-knight-death-and-the-devil-1513.jpg,_face,_fear
2167,57726f74edc2cb3880baa093,_Renaissance_Art,Northern Renaissance,https://use2-uploads1.wikiart.org/images/hieronymus-bosch/haywain-1500-7.jpg,_face,_neutral
2168,57728735edc2cb388006b396,_Contemporary_Art,"Abstract Expressionism,Minimalism",https://use2-uploads7.wikiart.org/images/william-turnbull/head-3-1955.jpg,_none,_fear
2169,577285a1edc2cb388001a967,_Contemporary_Art,Minimalism,https://use2-uploads6.wikiart.org/images/rodolfo-arico/anomalia-1969.jpg,_none,_surprise_neutral
2170,57728253edc2cb3880f76115,_Modern_Art,Expressionism,https://use2-uploads6.wikiart.org/images/jules-pascin/the-turkish-family-1907.jpg,_face,_happiness
2171,57727f6fedc2cb3880ee0208,_Modern_Art,Color Field Painting,https://use2-uploads4.wikiart.org/images/jack-bush/apple-blossom-burst-1971.jpg,_none,_surprise
2172,57727359edc2cb3880c88027,Post Renaissance Art,Baroque,https://use2-uploads3.wikiart.org/images/rembrandt/belshazzar-s-feast-1635.jpg,_face,_fear
2173,57727cbaedc2cb3880e561f7,_Renaissance_Art,Northern Renaissance,https://use2-uploads7.wikiart.org/images/jan-van-hemessen/the-surgeon.jpg,_face,_fear
2174,5772883fedc2cb388009e5c3,Post Renaissance Art,Rococo,https://use2-uploads2.wikiart.org/images/joseph-ducreux/self-portrait-yawning-1783.jpg,_face,_neutral
2175,577282ecedc2cb3880f94b78,_Modern_Art,Pop Art,https://use2-uploads5.wikiart.org/images/lourdes-castro/sombra-projectada-de-christa-maar-1968.jpg,_body,_surprise_neutral
2176,57727284edc2cb3880c56503,_Modern_Art,Expressionism,https://use2-uploads6.wikiart.org/images/henri-matisse/dance-ii-1910.jpg,_face,_happiness
2177,577281f5edc2cb3880f62535,_Modern_Art,Cubism,https://use2-uploads8.wikiart.org/images/f-lix-del-marle/the-port-1914.jpg,_none,_surprise
2178,577282f4edc2cb3880f95712,_Modern_Art,Cubism,https://use2-uploads8.wikiart.org/images/henri-le-fauconnier/zealand-farmer-s-wives-1914.jpg,_face,_neutral
2179,577276e2edc2cb3880d31015,Post Renaissance Art,Realism,https://use2-uploads6.wikiart.org/images/vasily-vereshchagin/mausoleum-of-shah-i-zinda-in-samarkand-1870.jpg,_none,_happiness_sadness_shyness
2180,577280f1edc2cb3880f2ff7e,_Modern_Art,Lyrical Abstraction,https://use2-uploads1.wikiart.org/images/pierre-tal-coat/dans-les-champs.jpg,_none,_surprise
2181,577286cdedc2cb3880056d83,_Modern_Art,Abstract Art,https://use2-uploads8.wikiart.org/images/victor-servranckx/opus-4-1949.jpg,_none,_surprise_neutral
2182,5772873aedc2cb388006bb5b,_Contemporary_Art,Minimalism,https://use2-uploads1.wikiart.org/images/robert-huot/3-inch-high-33-foot-long-epoxy-paint-band-1968.jpg,_none,_neutral
2183,57727698edc2cb3880d1f6b9,_Renaissance_Art,Early Renaissance,https://use2-uploads6.wikiart.org/images/filippo-lippi/st-john-taking-leave-of-his-parents-1465.jpg,_face,_neutral
2184,57728266edc2cb3880f77bed,Post Renaissance Art,Rococo,https://use2-uploads0.wikiart.org/images/jean-marc-nattier/portrait-of-madame-maria-zeffirina-1751.jpg,_face,_happiness_love
2185,57727f7eedc2cb3880ee1688,_Modern_Art,Abstract Expressionism,https://use2-uploads5.wikiart.org/images/hedda-sterne/alaska-1-1958.jpg,_none,_surprise
2186,577280f7edc2cb3880f306b9,_Modern_Art,Impressionism,https://use2-uploads5.wikiart.org/images/laszlo-mednyanszky/fishing-on-the-tisza-1880.jpg,_body,_neutral
2187,57727d4eedc2cb3880e73caa,Post Renaissance Art,Baroque,https://use2-uploads2.wikiart.org/images/pietro-da-cortona/the-golden-age.jpg,_face,_happiness
2188,5772866cedc2cb3880042f33,_Renaissance_Art,Northern Renaissance,https://use2-uploads3.wikiart.org/images/pieter-aertsen/the-egg-dance-1552.jpg,_face,_happiness
2189,5772839bedc2cb3880fb3ef1,_Modern_Art,Abstract Expressionism,https://use2-uploads0.wikiart.org/images/kazuo-nakamura/structures-1956.jpg,_none,_neutral
2190,577284f9edc2cb3880ffa712,_Modern_Art,Art Informel,https://use2-uploads2.wikiart.org/images/modest-cuixart/espai-fibrat-1958.jpg,_none,_neutral
2191,57727bd3edc2cb3880e2c344,_Modern_Art,Abstract Expressionism,https://use2-uploads8.wikiart.org/images/philip-guston/last-piece-1958.jpg,_none,_neutral
2192,57728413edc2cb3880fca186,_Modern_Art,Pop Art,https://use2-uploads5.wikiart.org/images/erro/baby-rockefeller-1963.jpg,_face,_surprise
2193,57727eecedc2cb3880ec57ec,_Modern_Art,Abstract Art,https://use2-uploads3.wikiart.org/images/wassily-kandinsky/color-study-squares-with-concentric-circles-1913(1).jpg,_none,_surprise
2194,57728629edc2cb38800375af,_Modern_Art,Art Informel,https://use2-uploads6.wikiart.org/images/francois-arnal/la-lumi-re-toujours-plus-lointaine-1959.jpg,_none,_fear_neutral
2195,57728650edc2cb388003b1c7,_Modern_Art,Surrealism,https://use2-uploads2.wikiart.org/images/edward-wadsworth/still-life-1926.jpg,_none,_happiness
2196,57727cb9edc2cb3880e56015,Post Renaissance Art,Realism,https://use2-uploads0.wikiart.org/images/pavel-fedotov/the-major-s-marriage-proposal-1851.jpg,_face,_happiness_love
2197,57728934edc2cb38800d13f3,_Modern_Art,Cubism,https://use2-uploads6.wikiart.org/images/ottone-rosai/scomposizione-di-una-strada-1914.jpg,_none,_surprise
2198,57727d69edc2cb3880e7bcb0,Post Renaissance Art,Rococo,https://use2-uploads3.wikiart.org/images/fyodor-rokotov/portrait-of-count-i-g-orlov.jpg,_face,_happiness
2199,57728ab4edc2cb388011ca01,Post Renaissance Art,Romanticism,https://use2-uploads5.wikiart.org/images/thomas-jones/mount-vesuvius-from-torre-dell-annunziata-near-naples-1783.jpg,_none,_happiness
2200,57728789edc2cb3880076c2f,_Modern_Art,Art Informel,https://use2-uploads1.wikiart.org/images/giuseppe-pinot-gallizio/rotolo-de-pittura-industriale-1959.jpg,_none,_surprise
2201,577283d7edc2cb3880fbeddc,_Modern_Art,Abstract Expressionism,https://use2-uploads1.wikiart.org/images/marcel-barbeau/natashkouan-1956.jpg,_none,_surprise
2202,577279f4edc2cb3880dd1523,_Modern_Art,Cubism,https://use2-uploads8.wikiart.org/images/vladimir-tatlin/portrait-of-the-artist.jpg,_face,_happiness_surprise_neutral
2203,577280f8edc2cb3880f3097b,_Modern_Art,Impressionism,https://use2-uploads8.wikiart.org/images/ant-nio-de-carvalho-da-silva-porto/no-areinho-douro-1880.jpg,_face,_happiness_shyness
2204,577287c9edc2cb38800825bb,_Modern_Art,Neo-Expressionism,https://use2-uploads2.wikiart.org/images/david-park/bathers-1954.jpg,_face,_happiness_shyness
2205,577284cfedc2cb3880ff12a5,_Modern_Art,"Abstract Art,Cubism",https://use2-uploads4.wikiart.org/images/alberto-magnelli/femme-la-blouse-jaune-1916.jpg,_face,_happiness
2206,577285e5edc2cb3880026525,Post Renaissance Art,Rococo,https://use2-uploads0.wikiart.org/images/hubert-robert/a-hermit-praying-in-the-ruins-of-a-roman-temple-1760.jpg,_face,_happiness_shyness
2207,577280cbedc2cb3880f26e65,_Modern_Art,Magic Realism,https://use2-uploads8.wikiart.org/images/stefan-caltia/the-winged-from-ona-2006.jpg,_body,_happiness
2208,577278d1edc2cb3880d93c6c,_Renaissance_Art,Northern Renaissance,https://use2-uploads5.wikiart.org/images/hans-baldung/an-allegory-of-death-and-beauty.jpg,_face,_fear
2209,57728045edc2cb3880f09fcf,_Modern_Art,Abstract Expressionism,https://use2-uploads7.wikiart.org/images/henri-matisse/the-king-s-sadness-1952.jpg,_none,_sadness
2210,59983af3edc2c9d2c47f7be2,_Modern_Art,Lyrical Abstraction,https://use2-uploads4.wikiart.org/00146/images/jeremy-henderson/jeremy-henderson-145-012-in-the-garden-of-infinite-choice-1989-oil-on-canvas-121x122cm-sold-queens.jpg,_none,_happiness
2211,57727c2eedc2cb3880e39315,_Renaissance_Art,Northern Renaissance,https://use2-uploads3.wikiart.org/images/dirk-bouts/portrait-of-a-man-1462.jpg,_face,_happiness
2212,5772721dedc2cb3880c412e6,_Modern_Art,Surrealism,https://use2-uploads7.wikiart.org/images/rene-magritte/time-transfixed-1938(1).jpg,_none,_surprise
2213,57728239edc2cb3880f6e359,_Modern_Art,Expressionism,https://use2-uploads3.wikiart.org/images/boris-gregoriev/portrait-of-vsevolod-meyerhold-1916.jpg,_face,_neutral
2214,5772812dedc2cb3880f3adad,_Modern_Art,Cubism,https://use2-uploads2.wikiart.org/images/louis-marcoussis/portret-van-albert-flechteim-1914.jpg,_face,_surprise
2215,577277e3edc2cb3880d61e15,_Modern_Art,Pop Art,https://use2-uploads0.wikiart.org/images/richard-hamilton/interior-1964.jpg,_face,_happiness
2216,57728014edc2cb3880effd83,_Modern_Art,Lyrical Abstraction,https://use2-uploads2.wikiart.org/images/nicolas-de-sta-l/b-teau.jpg,_none,_neutral
2217,57727ca1edc2cb3880e53aba,_Modern_Art,Post-Impressionism,https://use2-uploads3.wikiart.org/images/maurice-denis/green-trees-or-the-beeches-of-kerduel.jpg,_body,_happiness_shyness
2218,57727fa8edc2cb3880eeb412,_Modern_Art,Abstract Art,https://use2-uploads6.wikiart.org/images/john-marin/autumn-coloring-no-4-1952.jpg,_none,_neutral
2219,5772841aedc2cb3880fcac1f,_Modern_Art,Cubism,https://use2-uploads3.wikiart.org/images/guilherme-de-santa-rita/compenetra-o-est-tica-interior-de-uma-cabe-a-complementarismo-cong-nito-absoluto-sensibilidade-1913.jpg,_none,_surprise
2220,5772898cedc2cb38800df410,Post Renaissance Art,Rococo,https://use2-uploads8.wikiart.org/images/george-romney/admiral-sir-charles-hardy-c-1716-1780-1780.jpg,_face,_happiness
2221,57726e7dedc2cb3880b748da,_Renaissance_Art,Early Renaissance,https://use2-uploads5.wikiart.org/images/sandro-botticelli/venus-and-mars(1).jpg,_face,_happiness_love
2222,58d12bb8edc2c94f904de105,_Modern_Art,Cubism,https://use2-uploads1.wikiart.org/00124/images/anatol-petrytsky/abstract-cubistic-composition-1923.jpg,_none,_neutral
2223,577286f0edc2cb3880059ecd,_Modern_Art,Pop Art,https://use2-uploads5.wikiart.org/images/dieter-asmus/zebra-ii-1971.jpg,_face,_fear
2224,57727e13edc2cb3880e9b47f,_Modern_Art,Magic Realism,https://use2-uploads5.wikiart.org/images/eyvind-earle/nocturne-1991.jpg,_none,_happiness
2225,57728067edc2cb3880f128dd,_Modern_Art,Cubism,https://use2-uploads3.wikiart.org/images/andr-lhote/l-escale-1913.jpg,_face,_happiness
2226,57727e0dedc2cb3880e9acf1,_Modern_Art,Magic Realism,https://use2-uploads6.wikiart.org/images/eyvind-earle/big-sur-and-branch-1974.jpg,_none,_happiness
2227,577271bbedc2cb3880c2c6ad,Post Renaissance Art,Realism,https://use2-uploads4.wikiart.org/images/henri-fantin-latour/flowers-camelias-and-tulips-1862.jpg,_none,_happiness
2228,59918179edc2c96e74e32270,_Modern_Art,Magic Realism,https://use2-uploads0.wikiart.org/00145/images/zaya/a-horse.jpg,_face,_happiness_love
2229,57727ec8edc2cb3880ec221c,Post Renaissance Art,Neoclassicism,https://use2-uploads1.wikiart.org/images/yannoulis-chalepas/thought-1933.jpg,_face,_sadness
2230,57726f00edc2cb3880b9322d,Post Renaissance Art,Realism,https://use2-uploads5.wikiart.org/images/edouard-manet/olympia-1863.jpg,_face,_anger
2231,57727e1eedc2cb3880e9c749,_Modern_Art,Magic Realism,https://use2-uploads6.wikiart.org/images/eyvind-earle/crimson-sunset.jpg,_none,_neutral
2232,57728704edc2cb38800611cb,Post Renaissance Art,Rococo,https://use2-uploads8.wikiart.org/images/rosalba-carriera/a-venetian-lady-from-the-house-of-barbarigo-caterina-sagredo-barbarigo-1735.jpg,_face,_happiness
2233,577288e6edc2cb38800beccc,Post Renaissance Art,Realism,https://use2-uploads5.wikiart.org/images/jules-dupre/fontainebleau-oaks-1840.jpg,_none,_happiness
2234,5772809cedc2cb3880f1cda4,_Modern_Art,Color Field Painting,https://use2-uploads4.wikiart.org/images/john-hoyland/28-5-66-1966.jpg,_none,_surprise
2235,57727e35edc2cb3880ea4279,Post Renaissance Art,Neoclassicism,https://use2-uploads6.wikiart.org/images/pierre-narcisse-guerin/the-portrait-of-the-chouan-rochejaquelin.jpg,_face,_neutral
2236,57727e15edc2cb3880e9b6f5,_Modern_Art,Magic Realism,https://use2-uploads1.wikiart.org/images/eyvind-earle/silent-meadow-1990.jpg,_none,_happiness
2237,57728742edc2cb388006c636,_Modern_Art,Pop Art,https://use2-uploads3.wikiart.org/images/antonio-areal/4-series-of-67-1967.jpg,_face,_surprise
2238,57727cb9edc2cb3880e560a7,_Renaissance_Art,Northern Renaissance,https://use2-uploads4.wikiart.org/images/jan-van-hemessen/allegorical-scene.jpg,_face,_happiness_love
2239,57726f79edc2cb3880baa8c5,_Renaissance_Art,Northern Renaissance,https://use2-uploads2.wikiart.org/images/hieronymus-bosch/triptych-the-temptation-of-st-anthony-1516.jpg,_face,_fear_sadness
2240,577280dcedc2cb3880f28a02,_Modern_Art,Pop Art,https://use2-uploads4.wikiart.org/images/claes-oldenburg/lipstick-ascending-on-caterpillar-tracks-1969.jpg,_none,_surprise_neutral
2241,577284fbedc2cb3880ffaa24,_Modern_Art,Neo-Expressionism,https://use2-uploads4.wikiart.org/images/corneille/feast-in-the-garden-1971.jpg,_none,_happiness_surprise_neutral
2242,577287e7edc2cb388008ac4f,_Modern_Art,Color Field Painting,https://use2-uploads3.wikiart.org/images/fernand-leduc/passage-rosion-1968.jpg,_none,_surprise
2243,577287b5edc2cb388008060c,_Modern_Art,Surrealism,https://use2-uploads3.wikiart.org/images/meret-oppenheim/fur-gloves-with-wooden-fingers-1936.jpg,_body,_fear_surprise
2244,57727022edc2cb3880bcfcc8,Post Renaissance Art,Realism,https://use2-uploads0.wikiart.org/images/theodore-rousseau/the-plain-of-barbizon.jpg,_none,_happiness
2245,577287afedc2cb388007fc6b,_Contemporary_Art,Minimalism,https://use2-uploads4.wikiart.org/images/antonio-calderara/spazio-luce-1963.jpg,_none,_neutral
2246,57726fb2edc2cb3880bb445d,_Modern_Art,Cubism,https://use2-uploads6.wikiart.org/images/fernand-leger/woman-with-a-book-1923.jpg,_face,_happiness
2247,57727f43edc2cb3880ed7e3e,_Modern_Art,Surrealism,https://use2-uploads3.wikiart.org/images/wolfgang-paalen/genius-of-the-species-1938.jpg,_none,_fear
2248,57728334edc2cb3880fa15e5,_Modern_Art,Cubism,https://use2-uploads1.wikiart.org/images/gosta-adrian-nilsson/bains-1923.jpg,_face,_happiness
2249,57726f8fedc2cb3880bb1c69,Post Renaissance Art,Realism,https://use2-uploads8.wikiart.org/images/honore-daumier/transnonain-street-1834.jpg,_face,_fear_sadness
2250,57728724edc2cb3880064406,_Contemporary_Art,Minimalism,https://use2-uploads5.wikiart.org/images/bernard-cohen/print-6-1967.jpg,_none,_surprise_neutral
2251,57728223edc2cb3880f6bee7,Post Renaissance Art,Neoclassicism,https://use2-uploads1.wikiart.org/images/christoffer-wilhelm-eckersberg/lying-model-in-bed.jpg,_face,_happiness
2252,57728069edc2cb3880f12ba5,_Modern_Art,Color Field Painting,https://use2-uploads1.wikiart.org/images/paul-feeley/the-other-side-1957.jpg,_none,_surprise
2253,589c5342edc2cd40d4ab5513,Post Renaissance Art,Neoclassicism,https://use2-uploads3.wikiart.org/00118/images/antoine-jean-gros/first-consul-bonaparte-1802.png,_face,_happiness
2254,57728649edc2cb388003a747,Post Renaissance Art,"Neoclassicism,Romanticism",https://use2-uploads6.wikiart.org/images/anne-louis-girodet/mademoiselle-lange-as-venus-1798(1).jpg,_face,_happiness
2255,577281c1edc2cb3880f58e00,Post Renaissance Art,Neoclassicism,https://use2-uploads1.wikiart.org/images/abraham-van-strij/cobbler-and-his-family.jpg,_face,_happiness_shyness
2256,577288bcedc2cb38800b516e,_Contemporary_Art,"Color Field Painting,Minimalism",https://use2-uploads6.wikiart.org/images/mark-rothko/untitled-1969-2.jpg,_none,_sadness
2257,599bee12edc2c978fc0ee6d2,_Modern_Art,Impressionism,https://use2-uploads8.wikiart.org/00146/images/leon-wyczolkowski/leon-wycz-kowski-portret-damy.jpg,_face,_happiness
2258,577286ffedc2cb3880060aec,Post Renaissance Art,Rococo,https://use2-uploads4.wikiart.org/images/luis-paret-y-alcazar/la-carta-1772.jpg,_face,_happiness
2259,57728173edc2cb3880f46c3f,_Modern_Art,Art Informel,https://use2-uploads1.wikiart.org/images/jean-rene-bazaine/hollande-1956.jpg,_none,_neutral
2260,57728289edc2cb3880f809c1,_Modern_Art,Art Informel,https://use2-uploads1.wikiart.org/images/jean-fautrier/hostages-black-ground-1947.jpg,_none,_neutral
2261,57726e44edc2cb3880b696c1,_Renaissance_Art,Northern Renaissance,https://use2-uploads5.wikiart.org/images/pieter-bruegel-the-elder/the-gloomy-day-1559.jpg,_body,_sadness
2262,5772875aedc2cb388006dafa,_Modern_Art,Surrealism,https://use2-uploads4.wikiart.org/images/leon-underwood/torso-1923.jpg,_body,_surprise
2263,577286a7edc2cb388004df44,_Contemporary_Art,Minimalism,https://use2-uploads4.wikiart.org/images/lynda-benglis/night-sherbet-a-1968.jpg,_none,_surprise
2264,577284faedc2cb3880ffa912,_Modern_Art,Art Informel,https://use2-uploads7.wikiart.org/images/modest-cuixart/untitled-1948.jpg,_none,_surprise
2265,57727030edc2cb3880bd1538,_Renaissance_Art,Early Renaissance,https://use2-uploads3.wikiart.org/images/masaccio/st-juvenal-triptych-1422.jpg,_face,_happiness
2266,577284faedc2cb3880ffa932,_Modern_Art,Art Informel,https://use2-uploads7.wikiart.org/images/modest-cuixart/untitled-1960.jpg,_none,_surprise
2267,577288b0edc2cb38800b419d,Post Renaissance Art,Romanticism,https://use2-uploads5.wikiart.org/images/john-martin/belshazzar-s-feast-1820.jpg,_face,_happiness
2268,57726e53edc2cb3880b6ac84,_Modern_Art,Surrealism,https://use2-uploads8.wikiart.org/images/yves-tanguy/storm-black-landscape-1926.jpg,_none,_fear
2269,577281c9edc2cb3880f599ec,_Modern_Art,Pop Art,https://use2-uploads4.wikiart.org/images/evelyne-axell/marine-1971.jpg,_face,_happiness
2270,57727f8aedc2cb3880ee2a6e,_Modern_Art,Lyrical Abstraction,https://use2-uploads8.wikiart.org/images/gustave-singier/provence-soleil-mer-froide-1958.jpg,_none,_happiness_surprise
2271,57727ad3edc2cb3880dfc037,_Modern_Art,Cubism,https://use2-uploads0.wikiart.org/images/umberto-boccioni/unique-forms-of-continuity-in-space-1913.jpg,_none,_surprise_neutral
2272,59b2901eedc2caeb043310e8,_Renaissance_Art,High Renaissance,https://use2-uploads7.wikiart.org/00148/images/il-sodoma/piet-1533.jpg,_face,_sadness
2273,57728134edc2cb3880f3b8bc,Post Renaissance Art,Neoclassicism,https://use2-uploads5.wikiart.org/images/theodore-chasseriau/portrait-de-mlle-de-cabarrus-1848.jpg,_face,_happiness
2274,57728227edc2cb3880f6c4a1,_Modern_Art,Color Field Painting,https://use2-uploads7.wikiart.org/images/imi-knoebel/24-colors-for-blinky-1977.jpg,_none,_happiness
2275,57726e90edc2cb3880b76a32,_Modern_Art,Expressionism,https://use2-uploads1.wikiart.org/images/amedeo-modigliani/portrait-of-diego-rivera-1914-1.jpg,_face,_happiness
2276,577284a5edc2cb3880fe7e05,_Modern_Art,Color Field Painting,https://use2-uploads4.wikiart.org/images/john-ferren/red-spot-1954.jpg,_none,_surprise
2277,57727d73edc2cb3880e7ca6a,_Renaissance_Art,Northern Renaissance,https://use2-uploads1.wikiart.org/images/bernhard-strigel/portrait-of-a-gentleman.jpg,_face,_happiness
2278,57727efbedc2cb3880ecc1de,_Modern_Art,Color Field Painting,https://use2-uploads5.wikiart.org/images/morris-louis/floral-v-1960.jpg,_none,_neutral
2279,57727f3bedc2cb3880ed70a8,_Modern_Art,Lyrical Abstraction,https://use2-uploads6.wikiart.org/images/sam-francis/for-the-blue-sons-of-the-air-1990.jpg,_none,_surprise_neutral
