ID	Style	Category	Artist	Title	Year	Image URL	Painting Info URL	Artist Info URL	Is painting	Face/body	Ave. art rating	Art (image+title): agreeableness	Art (image+title): anger	Art (image+title): anticipation	Art (image+title): arrogance	Art (image+title): disagreeableness	Art (image+title): disgust	Art (image+title): fear	Art (image+title): gratitude	Art (image+title): happiness	Art (image+title): humility	Art (image+title): love	Art (image+title): optimism	Art (image+title): pessimism	Art (image+title): regret	Art (image+title): sadness	Art (image+title): shame	Art (image+title): shyness	Art (image+title): surprise	Art (image+title): trust	Art (image+title): neutral	ImageOnly: agreeableness	ImageOnly: anger	ImageOnly: anticipation	ImageOnly: arrogance	ImageOnly: disagreeableness	ImageOnly: disgust	ImageOnly: fear	ImageOnly: gratitude	ImageOnly: happiness	ImageOnly: humility	ImageOnly: love	ImageOnly: optimism	ImageOnly: pessimism	ImageOnly: regret	ImageOnly: sadness	ImageOnly: shame	ImageOnly: shyness	ImageOnly: surprise	ImageOnly: trust	ImageOnly: neutral	TitleOnly: agreeableness	TitleOnly: anger	TitleOnly: anticipation	TitleOnly: arrogance	TitleOnly: disagreeableness	TitleOnly: disgust	TitleOnly: fear	TitleOnly: gratitude	TitleOnly: happiness	TitleOnly: humility	TitleOnly: love	TitleOnly: optimism	TitleOnly: pessimism	TitleOnly: regret	TitleOnly: sadness	TitleOnly: shame	TitleOnly: shyness	TitleOnly: surprise	TitleOnly: trust	TitleOnly: neutral
577287cdedc2cb3880082cf7	Modern Art	Neo-Expressionism	James Weeks	Child On Merry Go Round	1956	https://use2-uploads1.wikiart.org/images/james-weeks/child-on-merry-go-round-1956.jpg	https://www.wikiart.org/en/james-weeks/child-on-merry-go-round-1956	https://www.wikiart.org/en/james-weeks	yes	body	1.67	0	0	0.333	0	0	0.083	0	0.167	0.500	0.083	0	0.167	0	0	0	0	0	0.250	0.250	0	0.083	0	0.417	0.083	0	0.083	0.083	0.167	0.417	0	0	0.083	0	0	0	0	0	0.250	0.167	0.083	0	0	0.167	0	0	0.083	0	0	0.750	0.167	0.417	0.250	0	0	0	0	0	0.083	0.333	0
57727f04edc2cb3880ecceba	Modern Art	Color Field Painting	Gene Davis	Black Grey Beat	1964	https://use2-uploads4.wikiart.org/images/gene-davis/black-grey-beat-1964(1).jpg	https://www.wikiart.org/en/gene-davis/black-grey-beat-1964	https://www.wikiart.org/en/gene-davis	yes	none	0.56	0.027	0.041	0.230	0.027	0.108	0.027	0.041	0	0.108	0.149	0	0.162	0.014	0.054	0.108	0	0.027	0.351	0.108	0.041	0.014	0.027	0.257	0.027	0.081	0.068	0.081	0	0.162	0.122	0.014	0.108	0.041	0.014	0.054	0	0	0.365	0.068	0.041	0.027	0.054	0.324	0	0.095	0.054	0.095	0.014	0.027	0.054	0	0.068	0.149	0.027	0.149	0.041	0.014	0.149	0.027	0.135
57727d5eedc2cb3880e755a8	Post Renaissance Art	Rococo	Allan Ramsay	Portrait of Augusta of Saxe Gotha, Princess of Wales	1780	https://use2-uploads7.wikiart.org/images/allan-ramsay/portrait-of-augusta-of-saxe-gotha-princess-of-wales.jpg	https://www.wikiart.org/en/allan-ramsay/portrait-of-augusta-of-saxe-gotha-princess-of-wales	https://www.wikiart.org/en/allan-ramsay	yes	face	1.20	0.100	0.100	0.100	0.400	0	0	0	0	0.300	0	0	0.100	0.100	0	0	0	0	0	0.800	0	0.100	0	0.100	0.300	0	0	0	0	0.300	0.100	0	0.200	0	0	0	0	0	0	0.800	0	0.100	0	0.100	0.200	0	0	0	0	0.200	0	0	0.100	0	0	0	0	0	0	0.900	0
57727f03edc2cb3880eccea5	Modern Art	Color Field Painting	Gene Davis	Franklin&#39;s Footpath	1972	https://use2-uploads8.wikiart.org/images/gene-davis/franklin-s-footpath-1972(1).jpg	https://www.wikiart.org/en/gene-davis/franklin-s-footpath-1972	https://www.wikiart.org/en/gene-davis	no	body	1.58	0.068	0	0.254	0.017	0	0.068	0	0.085	0.390	0.203	0.085	0.288	0.034	0.034	0.017	0	0	0.153	0.305	0	0.034	0	0.203	0.017	0.034	0.068	0	0.085	0.356	0.186	0.085	0.203	0.017	0	0.034	0	0	0.186	0.254	0.017	0.051	0	0.407	0.034	0.017	0.051	0	0.051	0.136	0.136	0.051	0.169	0	0.034	0.034	0	0	0.136	0.220	0.034
57728629edc2cb388003753f	Modern Art	Lyrical Abstraction	Francois Arnal	Deux noirs sur Raies Vertes	1981	https://use2-uploads8.wikiart.org/images/francois-arnal/deux-noirs-sur-raies-vertes-1981.jpg	https://www.wikiart.org/en/francois-arnal/deux-noirs-sur-raies-vertes-1981	https://www.wikiart.org/en/francois-arnal	yes	none	0.00	0	0.167	0.083	0.167	0.167	0.083	0.250	0.083	0.083	0	0	0	0.167	0	0.167	0	0.167	0.083	0	0	0	0.083	0.083	0	0.167	0.083	0.333	0	0	0.083	0.083	0	0.167	0	0.250	0	0.083	0.250	0	0	0	0.083	0.500	0.083	0.083	0.083	0	0	0	0.083	0.083	0	0.083	0	0	0	0.083	0.333	0.083	0.083
577280e3edc2cb3880f293e8	Contemporary Art	Minimalism	Eva Hesse	Addendum	1967	https://use2-uploads2.wikiart.org/images/eva-hesse/addendum-1967.jpg	https://www.wikiart.org/en/eva-hesse/addendum-1967	https://www.wikiart.org/en/eva-hesse	no	none	-0.54	0.014	0.029	0.304	0	0.014	0.130	0.014	0.014	0.029	0.101	0	0.014	0.029	0.029	0.058	0.029	0.029	0.449	0.014	0.043	0	0.043	0.333	0	0.058	0.058	0.014	0.014	0.043	0.087	0	0.029	0.072	0.014	0.072	0.029	0.029	0.420	0.029	0.058	0.016	0.031	0.313	0	0	0.047	0.016	0	0.125	0.094	0.031	0.078	0.094	0.031	0.109	0	0.031	0.156	0.047	0.063
57726e38edc2cb3880b62a67	Post Renaissance Art	Baroque	Caravaggio	Narcissus	1599	https://use2-uploads2.wikiart.org/images/caravaggio/narcissus(1).jpg	https://www.wikiart.org/en/caravaggio/narcissus	https://www.wikiart.org/en/caravaggio	yes	face	0.77	0	0	0.154	0.538	0	0	0.077	0	0.077	0.231	0.077	0.077	0	0	0.231	0.154	0	0.077	0.077	0	0	0	0.154	0.308	0	0	0	0	0.077	0.231	0.077	0.154	0	0	0.385	0.154	0	0.154	0.077	0	0	0	0.154	0.615	0	0	0	0	0.154	0.308	0.077	0.077	0	0	0.077	0.077	0	0	0.077	0
57728223edc2cb3880f6bf37	Post Renaissance Art	Neoclassicism	Christoffer Wilhelm Eckersberg	Portrait of Anna Maria Magnani	1814	https://use2-uploads0.wikiart.org/images/christoffer-wilhelm-eckersberg/portrait-of-anna-maria-magnani-1814.jpg	https://www.wikiart.org/en/christoffer-wilhelm-eckersberg/portrait-of-anna-maria-magnani-1814	https://www.wikiart.org/en/christoffer-wilhelm-eckersberg	yes	face	2.27	0	0	0	0.091	0	0	0	0.091	0.182	0.091	0.182	0.182	0	0	0	0	0.091	0.182	0.364	0	0	0	0.182	0.091	0	0	0.091	0.091	0.273	0	0	0.091	0	0	0	0	0.091	0.091	0.455	0	0	0	0	0.091	0	0	0	0.182	0	0	0	0.182	0	0	0	0	0.091	0	0.455	0.182
57728742edc2cb388006c648	Modern Art	Pop Art	Antonio Areal	A Hist&#243;ria Dram&#225;tica de um Ovo - Objecto	1967	https://use2-uploads0.wikiart.org/images/antonio-areal/a-hist-ria-dram-tica-de-um-ovo-objecto-1967.jpg	https://www.wikiart.org/en/antonio-areal/a-hist-ria-dram-tica-de-um-ovo-objecto-1967	https://www.wikiart.org/en/antonio-areal	yes	none	-0.70	0	0	0.400	0	0	0	0	0	0	0.200	0	0	0.100	0	0	0	0	0.600	0.100	0	0	0	0.400	0	0	0	0	0	0	0.200	0	0	0	0	0	0	0	0.700	0.100	0.100	0	0	0.250	0.125	0	0	0.250	0	0.125	0.125	0	0	0.125	0	0.375	0	0	0.125	0.125	0
577278c3edc2cb3880d8d0a6	Renaissance Art	Northern Renaissance	Robert Campin	Holy Virgin in Glory	1430	https://use2-uploads0.wikiart.org/images/robert-campin/holy-virgin-in-glory-1430.jpg	https://www.wikiart.org/en/robert-campin/holy-virgin-in-glory-1430	https://www.wikiart.org/en/robert-campin	yes	face	0.40	0	0.100	0	0.100	0	0	0.200	0.400	0.300	0.200	0.500	0.100	0.100	0.100	0.100	0.100	0	0	0.500	0	0	0	0.100	0.200	0	0	0.100	0.400	0.400	0.200	0.400	0.400	0.100	0.100	0.100	0.100	0	0	0.200	0	0	0	0	0	0	0	0.100	0.500	0.300	0.100	0.400	0.300	0	0.100	0.100	0	0	0	0.600	0
577287c4edc2cb3880081e0b	Renaissance Art	Northern Renaissance	Nicholas Hilliard	Sir Walter Ralegh	1585	https://use2-uploads1.wikiart.org/images/nicholas-hilliard/sir-walter-ralegh-1585.jpg	https://www.wikiart.org/en/nicholas-hilliard/sir-walter-ralegh-1585	https://www.wikiart.org/en/nicholas-hilliard	yes	face	1.50	0	0	0	0.300	0	0	0	0	0.200	0.100	0	0	0	0	0	0	0	0	0.600	0	0	0	0	0.300	0	0	0	0	0.200	0.100	0	0	0	0	0	0	0	0	0.600	0	0	0	0	0.200	0	0.100	0.100	0	0.200	0	0	0.100	0	0	0	0	0	0	0.600	0
5772756bedc2cb3880ce1d44	Post Renaissance Art	Realism	Vasily Perov	Troika. Apprentice Workmen Carrying Water	1866	https://use2-uploads1.wikiart.org/images/vasily-perov/troika-apprentice-workmen-carrying-water-1866.jpg	https://www.wikiart.org/en/vasily-perov/troika-apprentice-workmen-carrying-water-1866	https://www.wikiart.org/en/vasily-perov	yes	face	1.75	0.083	0	0.167	0	0.083	0.083	0.083	0.167	0.083	0.333	0	0.167	0	0	0.333	0.167	0	0.083	0.167	0	0.083	0	0.083	0	0.083	0	0.083	0.083	0.083	0.250	0	0.167	0.083	0.083	0.417	0.167	0	0.083	0.250	0	0.083	0	0.083	0	0.083	0.083	0.083	0	0.083	0.250	0	0.083	0	0	0.250	0.083	0	0.167	0.083	0
57728291edc2cb3880f815f9	Modern Art	Color Field Painting	Antonio Palolo	Untitled	1972	https://use2-uploads0.wikiart.org/images/antonio-palolo/untitled-1972-1.jpg	https://www.wikiart.org/en/antonio-palolo/untitled-1972-1	https://www.wikiart.org/en/antonio-palolo	yes	none	0.91	0	0	0	0	0	0.091	0.091	0	0.455	0.182	0	0	0.091	0.091	0.091	0	0	0.273	0	0	0	0	0	0	0	0.091	0	0.182	0.364	0.273	0	0	0.091	0.091	0.091	0	0	0.273	0	0	0.100	0	0.300	0	0.100	0	0	0	0.200	0.200	0	0	0	0	0	0	0	0.100	0	0.400
57727ca6edc2cb3880e54252	Post Renaissance Art	Baroque	Esaias van de Velde	Winter landscape with farmhouse	1624	https://use2-uploads8.wikiart.org/images/esaias-van-de-velde/winter-landscape-with-farmhouse-1624.jpg	https://www.wikiart.org/en/esaias-van-de-velde/winter-landscape-with-farmhouse-1624	https://www.wikiart.org/en/esaias-van-de-velde	yes	face	1.70	0	0	0.100	0	0	0	0	0.100	0.900	0.700	0	0.100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.800	0.700	0	0.100	0	0	0	0	0	0	0	0	0	0	0.200	0	0	0	0	0	0.600	0.200	0	0.100	0.100	0	0	0	0.100	0.100	0	0
5772857dedc2cb3880011e30	Modern Art	Post-Impressionism	Augustus John	The Blue Pool	1911	https://use2-uploads2.wikiart.org/images/augustus-john/the-blue-pool-1911.jpg	https://www.wikiart.org/en/augustus-john/the-blue-pool-1911	https://www.wikiart.org/en/augustus-john	yes	face	1.10	0	0	0.200	0.100	0	0	0	0.100	0.600	0.200	0	0.500	0.100	0.100	0.100	0	0	0	0.200	0	0	0	0.200	0.100	0	0	0	0	0.600	0.200	0.100	0.400	0.100	0.100	0.100	0	0	0.100	0.100	0	0	0	0.100	0.100	0.100	0	0	0.100	0.400	0.200	0	0.200	0	0	0	0	0	0	0	0
5772820bedc2cb3880f648f2	Modern Art	Pop Art	Peter Blake	The Fine Art Bit	1959	https://use2-uploads3.wikiart.org/images/peter-blake/the-fine-art-bit-1959.jpg	https://www.wikiart.org/en/peter-blake/the-fine-art-bit-1959	https://www.wikiart.org/en/peter-blake	yes	face	-0.20	0.100	0	0.400	0	0.100	0	0	0	0.100	0.100	0.100	0.300	0	0	0	0	0	0.300	0	0	0.100	0	0.400	0	0.100	0	0	0.100	0	0.200	0.100	0.200	0	0	0	0	0	0.400	0	0	0.100	0	0.500	0	0.100	0	0	0	0.300	0.100	0.100	0.200	0	0	0	0	0	0.100	0	0.100
5a4cf425edc2c900bcea7fc9	Modern Art	Cubism	Robert Falk	Gitane Endormie (sleepy Gypsy)	1912	https://use2-uploads3.wikiart.org/00165/images/robert-falk/falk-sleeping-gypsy.jpg	https://www.wikiart.org/en/robert-falk/gitane-endormie-sleepy-gypsy-1912	https://www.wikiart.org/en/robert-falk	yes	face	1.25	0	0	0.167	0	0	0	0.083	0	0.500	0.333	0	0	0	0.083	0.083	0.083	0.083	0.167	0.083	0	0	0	0.167	0	0	0	0.083	0.083	0.417	0.250	0	0	0	0.167	0.167	0.083	0.083	0.083	0	0	0	0	0.417	0	0	0	0.083	0	0.333	0.083	0	0.083	0	0.083	0.083	0.083	0.083	0.083	0.083	0
577275e4edc2cb3880cf87e7	Post Renaissance Art	Baroque	Guido Reni	The Rape of Europa	1637-1639	https://use2-uploads4.wikiart.org/images/guido-reni/the-rape-of-europa-1639.jpg	https://www.wikiart.org/en/guido-reni/the-rape-of-europa-1639	https://www.wikiart.org/en/guido-reni	yes	face	1.40	0.075	0.045	0.119	0.030	0.075	0.149	0.179	0.060	0.179	0.164	0.209	0.075	0.060	0.060	0.254	0.090	0.075	0.149	0.269	0	0.075	0	0.149	0.015	0	0.015	0.060	0.075	0.284	0.209	0.403	0.164	0.045	0.015	0.104	0.030	0.060	0.060	0.313	0	0	0.090	0.119	0.030	0.060	0.224	0.373	0.030	0.030	0.075	0.015	0.015	0.045	0.045	0.328	0.239	0.015	0.060	0.119	0
5772838eedc2cb3880fb2ab0	Modern Art	Cubism	Marsden Hartley	Handsome Drinks	1916	https://use2-uploads6.wikiart.org/images/marsden-hartley/handsome-drinks-1916.jpg	https://www.wikiart.org/en/marsden-hartley/handsome-drinks-1916	https://www.wikiart.org/en/marsden-hartley	yes	none	0.10	0.200	0	0.400	0	0.100	0	0	0	0.300	0.100	0	0.100	0	0	0	0	0	0.200	0.200	0	0.100	0	0.400	0	0	0	0	0	0.100	0.200	0	0	0	0	0	0	0	0.300	0.200	0	0.200	0	0.300	0	0	0	0	0	0.400	0	0	0.100	0	0	0	0	0	0.100	0.200	0
5772857fedc2cb3880012104	Post Renaissance Art	Romanticism	John Hoppner	Miranda	XVIII-XIX cent.	https://use2-uploads8.wikiart.org/images/john-hoppner/miranda.jpg	https://www.wikiart.org/en/john-hoppner/miranda	https://www.wikiart.org/en/john-hoppner	yes	face	1.64	0.182	0	0.091	0	0	0	0	0.182	0.455	0.364	0.091	0.273	0.091	0	0	0	0	0.091	0.545	0	0	0	0.364	0	0	0.091	0	0.182	0.364	0.545	0.182	0.273	0	0	0.182	0	0	0	0.273	0	0	0	0.364	0	0	0.091	0.091	0	0.273	0.182	0	0.273	0.091	0	0	0	0.182	0.091	0.364	0
57726e51edc2cb3880b6a923	Renaissance Art	Northern Renaissance	Rogier van der Weyden	Saint Ivo	1450	https://use2-uploads6.wikiart.org/images/rogier-van-der-weyden/saint-ivo-1450.jpg	https://www.wikiart.org/en/rogier-van-der-weyden/saint-ivo-1450	https://www.wikiart.org/en/rogier-van-der-weyden	yes	face	1.23	0	0	0.154	0	0	0	0.077	0.154	0.077	0.154	0	0	0	0.077	0.231	0	0	0	0.462	0	0	0	0.385	0.077	0	0	0.077	0.077	0.077	0.077	0	0.077	0	0.077	0.154	0	0	0	0.231	0	0	0	0.308	0	0	0	0	0	0.077	0.154	0	0.077	0	0	0.077	0	0	0	0.615	0.077
57728740edc2cb388006c2d0	Post Renaissance Art	Rococo	Richard Wilson	Kew Gardens: The Pagoda and Bridge	1762	https://use2-uploads5.wikiart.org/images/richard-wilson/kew-gardens-the-pagoda-and-bridge-1762.jpg	https://www.wikiart.org/en/richard-wilson/kew-gardens-the-pagoda-and-bridge-1762	https://www.wikiart.org/en/richard-wilson	yes	body	2.08	0.077	0	0.077	0	0	0	0	0.154	0.615	0.308	0	0.308	0	0	0	0	0	0	0.231	0	0	0	0.077	0	0	0	0	0	0.615	0.385	0	0.385	0	0	0	0	0	0	0.231	0	0	0	0.462	0	0	0	0	0	0.308	0.231	0.077	0.231	0	0	0	0	0	0	0.154	0
57727ee6edc2cb3880ec4ed4	Contemporary Art	Minimalism	Yves Klein	Untitled White Monochrome	1957	https://use2-uploads4.wikiart.org/images/yves-klein/untitled-white-monochrome-1957-1.jpg	https://www.wikiart.org/en/yves-klein/untitled-white-monochrome-1957-1	https://www.wikiart.org/en/yves-klein	yes	none	-0.27	0	0	0.091	0	0	0.091	0	0.091	0.091	0.273	0	0.091	0	0	0	0	0.091	0.273	0	0.091	0.091	0	0.091	0	0	0.091	0	0.091	0.182	0.182	0	0.091	0	0	0	0	0	0.273	0	0	0	0	0.091	0	0.091	0.091	0	0	0.091	0.182	0	0	0	0	0	0	0.091	0.273	0	0.182
57727750edc2cb3880d45a1b	Post Renaissance Art	Rococo	Giovanni Battista Tiepolo	Meeting of Marc Anthony and Cleopatra	1747-1749	https://use2-uploads2.wikiart.org/images/giovanni-battista-tiepolo/meeting-of-marc-anthony-and-cleopatra-1749.jpg	https://www.wikiart.org/en/giovanni-battista-tiepolo/meeting-of-marc-anthony-and-cleopatra-1749	https://www.wikiart.org/en/giovanni-battista-tiepolo	yes	face	2.00	0.100	0.100	0.100	0.200	0.100	0	0.100	0	0.300	0	0.200	0	0.100	0	0.100	0	0	0.200	0.100	0	0	0.200	0	0.100	0.100	0	0.100	0	0.200	0.100	0.200	0	0.100	0.100	0	0.100	0	0.100	0.200	0	0	0	0.100	0	0	0	0	0	0.500	0	0.200	0.100	0.100	0	0	0	0	0.100	0.500	0
585d2758edc2c93bbccdc0be	Modern Art	Cubism	Jacob Epstein	Rock Drill	1913-1915	https://use2-uploads7.wikiart.org/00111/images/jacob-epstein/epstein-rockdrill.png	https://www.wikiart.org/en/jacob-epstein/rock-drill-1915	https://www.wikiart.org/en/jacob-epstein	no	body	0.30	0	0.100	0.300	0	0	0.100	0.300	0.100	0	0.100	0	0.100	0	0	0.100	0	0	0.300	0.100	0	0	0.100	0.200	0	0	0.300	0.200	0	0	0	0	0	0.100	0	0	0	0	0.300	0	0	0	0	0.400	0	0	0.100	0.200	0.100	0.200	0.100	0	0.100	0	0	0	0	0	0	0	0.100
57727ce6edc2cb3880e5fc02	Modern Art	Impressionism	Pericles Pantazis 	Supreme Court	1880	https://use2-uploads6.wikiart.org/images/p-ricl-s-pantazis/supreme-court-1880.jpg	https://www.wikiart.org/en/pericles-pantazis/supreme-court-1880	https://www.wikiart.org/en/pericles-pantazis	yes	none	1.27	0	0	0.182	0	0.091	0.091	0.091	0.091	0.455	0.364	0.091	0.364	0.091	0	0	0	0.091	0	0.091	0	0	0	0.182	0	0	0.091	0	0.182	0.364	0.273	0.091	0.364	0	0.091	0	0	0	0.091	0	0	0.091	0	0.455	0	0	0	0	0.182	0.091	0.182	0.091	0.182	0.091	0.091	0.091	0	0.091	0.091	0.273	0
577283ddedc2cb3880fbf736	Modern Art	Abstract Art	Otto Freundlich	Head (Self Portrait)	1923	https://use2-uploads0.wikiart.org/images/otto-freundlich/head-self-portrait-1923.jpg	https://www.wikiart.org/en/otto-freundlich/head-self-portrait-1923	https://www.wikiart.org/en/otto-freundlich	yes	face	0.00	0	0	0.300	0.100	0	0.200	0.100	0.100	0	0	0	0	0.200	0.100	0	0	0	0.500	0	0	0	0	0.400	0.100	0.100	0.200	0.100	0	0	0.100	0	0	0.100	0.100	0	0	0	0.300	0	0	0	0	0.400	0	0	0.100	0	0.100	0.200	0.300	0	0.100	0	0.100	0	0	0	0.100	0.400	0
577287dbedc2cb388008994a	Modern Art	Neo-Expressionism	Martin Disler	Untitled	1982	https://use2-uploads6.wikiart.org/images/martin-disler/untitled-1982.jpg	https://www.wikiart.org/en/martin-disler/untitled-1982	https://www.wikiart.org/en/martin-disler	yes	none	-0.54	0.077	0.154	0.231	0.308	0	0.385	0.385	0	0	0.077	0	0	0.231	0.077	0.077	0	0	0.154	0	0	0.077	0.154	0.231	0.077	0	0.385	0.308	0.077	0.077	0	0	0	0.154	0.154	0.154	0	0	0.231	0	0	0	0	0.385	0	0	0.077	0.154	0.077	0.077	0.077	0	0	0	0.077	0.154	0	0	0.462	0	0.077
5772842cedc2cb3880fd1bd7	Modern Art	Abstract Art	Willi Baumeister	Mask 4	1936	https://use2-uploads7.wikiart.org/images/willi-baumeister/mask-4-1936.jpg	https://www.wikiart.org/en/willi-baumeister/mask-4-1936	https://www.wikiart.org/en/willi-baumeister	yes	none	-0.55	0	0	0.091	0.091	0.182	0.364	0.091	0.091	0	0.091	0	0.091	0	0	0	0	0	0.545	0	0	0	0.091	0.182	0	0.091	0.273	0.091	0	0	0.091	0	0.091	0.091	0	0	0	0	0.727	0.091	0	0.091	0	0.273	0.182	0.091	0.455	0.273	0.091	0	0.182	0	0	0	0	0	0	0.091	0.091	0.091	0.182
57727f90edc2cb3880ee3558	Modern Art	Impressionism	Ion Andreescu	In the Park	XIX cent.	https://use2-uploads4.wikiart.org/images/ion-andreescu/in-the-park.jpg	https://www.wikiart.org/en/ion-andreescu/in-the-park	https://www.wikiart.org/en/ion-andreescu	yes	face	1.79	0.071	0	0	0.071	0	0.071	0	0.143	0.714	0.286	0.143	0.286	0	0	0	0	0.143	0	0.071	0	0.143	0	0.071	0.071	0	0.071	0	0	0.714	0.357	0.214	0.143	0	0	0	0.071	0.143	0	0.143	0	0.071	0	0.214	0.071	0	0	0.071	0.071	0.643	0.143	0.143	0.286	0	0	0	0	0.071	0	0.071	0
57728045edc2cb3880f09ebd	Modern Art	Color Field Painting	Blinky Palermo	Untitled	1964	https://use2-uploads7.wikiart.org/images/blinky-palermo/untitled-1964.jpg	https://www.wikiart.org/en/blinky-palermo/untitled-1964	https://www.wikiart.org/en/blinky-palermo	yes	none	-0.27	0	0	0.273	0	0	0.091	0.091	0	0	0.091	0	0.091	0	0	0	0.091	0.091	0.545	0	0	0	0	0.182	0	0	0.091	0.091	0	0.091	0.091	0	0	0	0	0	0	0.091	0.545	0	0	0	0	0.364	0	0	0.091	0	0	0.091	0	0	0	0	0	0	0	0.091	0.091	0	0.364
57728a11edc2cb38800fca90	Post Renaissance Art	Baroque	Guercino	Et in Arcadia Ego	1622	https://use2-uploads1.wikiart.org/images/guercino/et-in-arcadia-ego-1622.jpg	https://www.wikiart.org/en/guercino/et-in-arcadia-ego-1622	https://www.wikiart.org/en/guercino	yes	face	0.80	0	0	0.200	0	0	0.100	1.000	0	0	0	0	0	0	0	0.300	0	0	0.100	0.100	0	0	0	0.200	0	0	0.100	0.900	0	0	0	0	0	0.100	0	0.400	0	0	0.100	0.100	0	0	0	0.444	0.111	0	0	0	0	0.111	0.111	0	0	0	0	0	0	0	0.111	0.111	0.222
57728295edc2cb3880f81ce7	Post Renaissance Art	Rococo	Jean-Baptiste Oudry	Clara the Rhinoceros	1749	https://use2-uploads6.wikiart.org/images/jean-baptiste-oudry/clara-the-rhinoceros-1749.jpg	https://www.wikiart.org/en/jean-baptiste-oudry/clara-the-rhinoceros-1749	https://www.wikiart.org/en/jean-baptiste-oudry	yes	face	1.50	0	0.100	0.200	0	0	0	0	0.100	0.400	0.100	0.100	0.200	0	0	0	0	0	0.100	0.200	0	0	0.100	0.100	0	0	0	0	0	0.300	0.300	0	0.100	0	0	0	0	0	0.100	0.200	0	0	0	0.556	0	0	0	0	0.111	0	0.111	0.111	0.111	0	0	0	0	0	0	0.111	0
57726e19edc2cb3880b5f6f5	Renaissance Art	Early Renaissance	Jacopo Bellini	Triptych of St. Sebastian	1464	https://use2-uploads5.wikiart.org/images/jacopo-bellini/triptych-of-st-sebastian-1464.jpg	https://www.wikiart.org/en/jacopo-bellini/triptych-of-st-sebastian-1464	https://www.wikiart.org/en/jacopo-bellini	yes	face	1.62	0.077	0	0.077	0	0	0.077	0.231	0.154	0	0.077	0	0.077	0	0	0.231	0.077	0	0.077	0.692	0	0	0.077	0	0	0	0.077	0.231	0.154	0	0.077	0.077	0	0	0.077	0.308	0.077	0	0	0.615	0	0	0	0.462	0	0	0	0	0.077	0.077	0.077	0	0.077	0	0	0	0	0	0.077	0.615	0
577273feedc2cb3880ca5e94	Modern Art	Post-Impressionism	Pablo Picasso	Child with dove	1901	https://use2-uploads4.wikiart.org/images/pablo-picasso/child-with-dove-1901.jpg	https://www.wikiart.org/en/pablo-picasso/child-with-dove-1901	https://www.wikiart.org/en/pablo-picasso	yes	face	1.64	0	0.091	0.091	0	0	0	0.091	0.091	0.455	0.182	0.727	0.182	0	0.091	0.091	0	0	0	0	0	0	0	0	0.091	0	0	0.091	0.091	0.545	0.182	0.636	0.182	0	0.091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.636	0.091	0.545	0.273	0	0	0	0	0	0	0.091	0
57728325edc2cb3880f9fe17	Post Renaissance Art	Neoclassicism,Romanticism	Domingos Sequeira	O Milagre de Ourique	1793	https://use2-uploads4.wikiart.org/images/domingos-sequeira/o-milagre-de-ourique-1793.jpg	https://www.wikiart.org/en/domingos-sequeira/o-milagre-de-ourique-1793	https://www.wikiart.org/en/domingos-sequeira	yes	face	1.40	0.100	0.300	0.100	0.100	0.100	0.100	0.200	0.400	0.300	0.100	0.200	0.400	0.100	0.200	0.200	0.200	0.100	0.100	0.800	0	0.100	0.400	0.100	0.200	0.200	0.200	0.300	0.100	0	0.100	0	0.200	0.300	0.100	0.300	0.200	0	0.100	0.700	0	0.111	0	0.111	0.111	0	0	0	0.222	0.333	0.111	0.111	0.222	0	0	0	0	0	0.444	0.222	0
577288f6edc2cb38800c0721	Modern Art	Pop Art	Dieter Roth	Double Somersault	1972	https://use2-uploads4.wikiart.org/images/dieter-roth/double-somersault-1972.jpg	https://www.wikiart.org/en/dieter-roth/double-somersault-1972	https://www.wikiart.org/en/dieter-roth	yes	none	0.90	0	0	0.300	0	0	0.100	0.100	0	0.300	0.100	0.100	0.500	0	0.100	0	0.100	0	0.500	0	0	0	0	0.200	0	0	0	0.100	0.100	0.300	0.200	0	0.400	0	0	0	0	0	0.500	0	0	0	0	0.300	0.100	0	0.100	0.200	0	0.100	0	0.100	0	0	0	0	0	0	0.200	0.100	0.200
5772853fedc2cb3880006a02	Modern Art	Pop Art	Joe Goode	White House	1963	https://use2-uploads5.wikiart.org/images/joe-goode/white-house-1963.jpg	https://www.wikiart.org/en/joe-goode/white-house-1963	https://www.wikiart.org/en/joe-goode	yes	none	-0.62	0	0.077	0.308	0.077	0.154	0.154	0.077	0	0.077	0	0	0	0.077	0	0.077	0.077	0	0.462	0.077	0	0	0	0.154	0	0.231	0.231	0.077	0	0.154	0.077	0	0	0.154	0	0.154	0.154	0	0.462	0	0	0.077	0	0.462	0	0	0	0.077	0.077	0	0.154	0.154	0.231	0.077	0	0.077	0	0.077	0.077	0.308	0
